source,target,weight
174,1450,1
174,1488,5
174,1496,1
174,1558,1
174,1571,1
174,1591,1
174,1635,1
174,1661,1
174,1668,2
174,1730,4
174,1762,5
174,1804,1
174,1807,2
174,1813,1
174,1846,1
174,1847,1
174,1852,2
174,1872,2
174,1884,1
174,1908,1
174,1924,1
174,1932,3
174,1996,3
174,2022,2
174,2036,1
174,2058,2
174,2074,1
174,2112,1
174,3088,1
174,3364,2
174,3502,1
174,3591,1
174,3615,1
174,3718,4
174,3933,2
174,4001,2
174,4043,1
174,7053,1
174,7097,1
174,7179,2
174,8090,1
174,8093,1
174,8104,1
174,8116,2
174,8153,1
174,8165,1
174,10061,1
174,10304,1
174,10565,4
174,10566,4
174,10759,1
174,10831,2
174,10890,1
174,10892,2
174,10895,1
174,11062,1
174,11372,1
174,11404,1
174,11450,2
174,11800,1
174,12072,1
174,12134,1
174,12319,3
174,12978,1
174,13258,1
174,13279,2
174,13477,5
174,13810,2
174,13845,1
174,13855,1
174,13940,1
174,14074,1
174,14103,1
174,14445,2
174,14834,1
174,14903,1
174,14913,1
174,14973,1
174,15501,1
174,16040,1
174,16302,1
174,16504,1
174,16720,2
174,16783,1
174,17100,1
174,17517,1
174,18480,1
174,18588,1
174,18954,1
174,19123,2
174,19322,1
174,19424,1
174,19597,2
174,19699,2
174,19915,1
174,19947,1
174,20932,1
174,21482,1
174,22000,1
174,22849,3
174,24324,1
174,24710,1
174,24956,1
174,25209,1
174,25535,1
174,26151,1
174,26428,1
174,26611,1
174,27761,1
174,30231,1
174,35616,1
174,38648,1
174,40916,1
174,40928,1
174,41532,1
174,42063,2
174,42321,1
174,42790,1
174,43094,2
174,43110,1
174,44372,1
174,46608,1
174,49974,1
174,50807,1
174,50850,1
185,205,2
185,262,1
185,280,3
185,282,2
185,332,1
185,559,1
185,606,1
185,704,1
185,986,1
185,1229,1
185,1615,1
185,2008,1
185,2015,1
185,3047,1
185,3356,1
185,3718,1
185,3977,1
185,4001,1
185,4207,1
185,7042,1
185,7059,1
185,8153,2
185,11800,1
185,12134,1
185,12941,1
185,12944,1
185,13312,1
185,17730,1
185,21274,1
185,22072,1
185,26518,1
185,39475,1
185,46640,1
185,700146,2
197,217,1
197,271,1
197,375,1
197,630,1
197,634,1
197,793,1
197,1302,1
197,1309,1
197,1488,1
197,1491,1
197,1496,1
197,1538,1
197,1595,1
197,1661,1
197,1762,1
197,1767,1
197,2014,1
197,2026,1
197,2032,1
197,4001,1
197,7097,1
197,10565,1
197,13612,1
197,15501,1
197,19123,1
197,25709,1
197,26373,1
197,41028,1
197,44294,1
198,279,1
200,217,1
200,332,1
200,531,1
200,628,1
200,861,1
200,874,1
200,1169,1
200,1730,1
200,1804,1
200,1844,1
200,3012,1
200,3941,1
200,7097,1
200,8074,1
200,8116,1
200,8153,1
200,8177,1
200,10681,1
200,11701,1
200,13378,1
200,13963,1
200,15848,1
200,17917,1
200,22250,1
205,217,1
205,237,1
205,271,1
205,280,2
205,282,2
205,561,1
205,562,1
205,628,2
205,630,2
205,636,2
205,642,1
205,663,1
205,664,1
205,911,1
205,962,1
205,971,1
205,1036,1
205,1178,1
205,1306,1
205,1314,2
205,1464,1
205,1488,2
205,1555,1
205,1617,3
205,1661,1
205,1662,2
205,1730,1
205,1762,1
205,1828,1
205,1877,1
205,1881,1
205,2007,1
205,2032,1
205,3107,1
205,3484,1
205,3718,1
205,3977,1
205,4001,3
205,4112,1
205,4124,1
205,7063,1
205,7070,1
205,7097,1
205,7161,1
205,7239,1
205,7240,2
205,7279,1
205,7397,1
205,8016,1
205,8072,2
205,8075,1
205,8153,1
205,11135,1
205,11650,1
205,11800,1
205,12319,1
205,13674,1
205,13675,1
205,14650,1
205,14973,1
205,16745,2
205,16783,1
205,17355,1
205,20221,1
205,21226,1
205,21274,1
205,21679,1
205,26285,1
205,26456,1
205,26518,1
205,44303,1
205,46702,1
205,49672,1
205,50221,1
205,50223,1
205,50230,1
205,52268,1
205,700146,1
211,217,2
211,252,3
211,310,1
211,332,1
211,334,1
211,373,1
211,375,5
211,380,1
211,405,6
211,456,2
211,559,7
211,562,3
211,606,1
211,628,7
211,630,6
211,636,1
211,667,1
211,680,1
211,716,1
211,741,1
211,793,2
211,805,1
211,826,2
211,843,2
211,853,1
211,859,2
211,941,1
211,944,1
211,948,1
211,1004,1
211,1005,2
211,1058,1
211,1063,2
211,1089,1
211,1107,1
211,1136,1
211,1144,2
211,1163,1
211,1178,1
211,1183,2
211,1195,1
211,1201,1
211,1230,1
211,1237,2
211,1243,2
211,1309,1
211,1314,4
211,1320,3
211,1364,2
211,1366,3
211,1369,1
211,1386,1
211,1388,6
211,1391,1
211,1408,1
211,1448,2
211,1450,1
211,1488,12
211,1496,2
211,1558,2
211,1571,1
211,1591,1
211,1602,1
211,1635,1
211,1661,1
211,1668,3
211,1730,6
211,1762,12
211,1763,1
211,1767,1
211,1804,1
211,1807,3
211,1813,1
211,1846,1
211,1847,2
211,1852,2
211,1872,4
211,1875,4
211,1884,2
211,1908,1
211,1924,1
211,1932,3
211,1955,1
211,1996,3
211,2022,7
211,2036,1
211,2058,5
211,2074,2
211,2112,1
211,3088,1
211,3130,1
211,3364,2
211,3502,2
211,3522,1
211,3533,2
211,3591,2
211,3615,1
211,3634,1
211,3718,5
211,3725,1
211,3915,1
211,3933,3
211,4001,12
211,4043,1
211,4056,1
211,4124,1
211,7046,2
211,7053,1
211,7059,1
211,7097,2
211,7144,1
211,7179,3
211,7239,1
211,7365,1
211,8090,1
211,8093,2
211,8104,1
211,8116,3
211,8153,1
211,8165,2
211,10061,3
211,10242,1
211,10304,2
211,10438,1
211,10565,14
211,10566,15
211,10759,2
211,10831,2
211,10890,2
211,10892,5
211,10895,1
211,11062,1
211,11372,2
211,11404,1
211,11450,3
211,11800,5
211,12053,1
211,12072,1
211,12134,3
211,12319,4
211,12890,1
211,12941,1
211,12978,1
211,13258,1
211,13279,4
211,13477,7
211,13809,1
211,13810,3
211,13845,1
211,13855,1
211,13940,1
211,14074,1
211,14103,5
211,14445,2
211,14834,1
211,14903,1
211,14913,2
211,14973,4
211,15501,2
211,15791,1
211,16040,1
211,16302,4
211,16504,3
211,16720,2
211,16783,1
211,17100,2
211,17307,1
211,17517,1
211,17648,1
211,17956,1
211,18480,1
211,18588,2
211,18889,1
211,18946,1
211,18954,1
211,19123,5
211,19322,1
211,19424,1
211,19597,3
211,19699,4
211,19880,2
211,19915,1
211,19947,1
211,20932,1
211,21482,1
211,21721,1
211,22000,2
211,22101,2
211,22754,1
211,22849,5
211,24324,2
211,24554,1
211,24710,2
211,24739,1
211,24956,1
211,25209,2
211,25535,1
211,26030,1
211,26151,1
211,26428,2
211,26611,1
211,27375,1
211,27562,1
211,27761,2
211,28944,1
211,29291,1
211,29327,1
211,30231,2
211,32575,1
211,34748,1
211,35224,2
211,35616,1
211,38648,1
211,40916,2
211,40928,1
211,41532,1
211,42063,2
211,42321,1
211,42790,1
211,43094,3
211,43110,1
211,44372,2
211,44377,1
211,45554,1
211,46608,1
211,49974,2
211,50807,1
211,50850,1
211,61632,1
211,68196,1
211,95738,1
211,104911,1
211,106227,1
211,106263,2
211,106333,1
211,109615,1
211,112150,1
211,113924,1
211,116823,2
213,217,1
213,223,1
213,237,1
213,299,1
213,487,1
213,559,1
213,562,1
213,628,1
213,630,1
213,942,1
213,1006,1
213,1225,1
213,1230,1
213,1314,1
213,1391,1
213,1405,1
213,1408,1
213,1450,1
213,1486,1
213,1571,1
213,1615,1
213,1762,1
213,1835,1
213,1844,1
213,1847,1
213,2022,1
213,2082,1
213,2123,1
213,3351,1
213,3700,1
213,3718,1
213,3977,1
213,4001,2
213,4175,1
213,7053,1
213,7109,1
213,8165,1
213,11135,1
213,17743,1
213,19149,1
213,20221,1
213,21226,1
217,223,2
217,237,2
217,245,1
217,252,1
217,267,1
217,269,1
217,271,3
217,279,2
217,295,1
217,299,2
217,310,2
217,315,1
217,318,3
217,332,2
217,345,1
217,373,1
217,375,6
217,405,1
217,487,1
217,512,1
217,559,9
217,561,4
217,562,2
217,569,1
217,571,1
217,586,1
217,593,2
217,597,1
217,602,1
217,606,1
217,628,15
217,629,1
217,630,23
217,634,5
217,636,8
217,663,2
217,664,4
217,667,1
217,685,1
217,698,1
217,718,1
217,728,3
217,770,2
217,784,1
217,797,1
217,805,1
217,832,1
217,843,1
217,846,1
217,853,1
217,874,1
217,875,1
217,899,1
217,911,5
217,941,2
217,942,2
217,944,2
217,953,1
217,962,3
217,964,1
217,971,4
217,985,1
217,1006,1
217,1024,1
217,1036,2
217,1048,2
217,1079,1
217,1086,2
217,1092,2
217,1096,3
217,1123,1
217,1169,1
217,1178,1
217,1183,1
217,1195,2
217,1201,1
217,1207,1
217,1225,1
217,1230,2
217,1232,1
217,1236,1
217,1243,1
217,1302,1
217,1306,1
217,1309,6
217,1314,8
217,1315,2
217,1316,4
217,1326,1
217,1349,1
217,1361,2
217,1364,1
217,1366,1
217,1369,1
217,1385,1
217,1391,4
217,1405,1
217,1408,2
217,1414,2
217,1443,1
217,1448,1
217,1450,2
217,1453,3
217,1455,3
217,1464,4
217,1486,1
217,1488,15
217,1489,2
217,1491,2
217,1496,1
217,1502,1
217,1531,1
217,1538,1
217,1555,3
217,1558,14
217,1571,5
217,1595,2
217,1608,1
217,1615,3
217,1617,8
217,1634,1
217,1635,5
217,1653,1
217,1661,7
217,1662,2
217,1668,2
217,1695,1
217,1696,1
217,1698,1
217,1722,4
217,1730,13
217,1732,1
217,1762,16
217,1789,1
217,1804,2
217,1821,1
217,1824,1
217,1828,3
217,1829,1
217,1835,1
217,1840,1
217,1844,3
217,1847,6
217,1877,2
217,1881,4
217,1885,1
217,1891,1
217,1895,1
217,1924,1
217,1932,1
217,1945,1
217,1957,1
217,1967,2
217,2007,3
217,2014,1
217,2022,1
217,2026,2
217,2032,5
217,2036,2
217,2058,1
217,2082,1
217,2112,3
217,2123,3
217,3012,1
217,3013,1
217,3107,1
217,3180,1
217,3273,1
217,3307,1
217,3325,1
217,3351,1
217,3356,1
217,3364,1
217,3374,1
217,3461,1
217,3468,1
217,3484,6
217,3502,1
217,3504,1
217,3505,1
217,3518,1
217,3528,3
217,3591,2
217,3615,1
217,3638,1
217,3700,1
217,3709,1
217,3718,3
217,3739,1
217,3802,1
217,3810,1
217,3829,1
217,3830,1
217,3842,1
217,3857,1
217,3874,1
217,3933,2
217,3941,4
217,3957,3
217,3977,2
217,3997,4
217,4001,11
217,4043,1
217,4112,1
217,4124,2
217,4153,1
217,4165,1
217,4175,1
217,7042,2
217,7053,5
217,7059,4
217,7063,1
217,7068,4
217,7069,1
217,7070,1
217,7097,3
217,7099,2
217,7108,2
217,7109,1
217,7126,1
217,7179,1
217,7214,1
217,7239,4
217,7240,2
217,7308,2
217,7317,1
217,7323,1
217,7397,1
217,7411,1
217,8006,1
217,8016,4
217,8033,1
217,8049,3
217,8072,2
217,8090,1
217,8093,1
217,8109,2
217,8116,7
217,8153,4
217,8165,3
217,8177,1
217,10178,1
217,10226,1
217,10565,3
217,10566,7
217,10681,2
217,10831,1
217,11135,4
217,11247,1
217,11337,1
217,11384,1
217,11547,1
217,11612,1
217,11701,1
217,11800,1
217,12019,1
217,12030,1
217,12110,1
217,12134,1
217,12319,10
217,12324,1
217,12681,1
217,12941,2
217,12951,1
217,13279,1
217,13360,1
217,13378,5
217,13477,2
217,13612,4
217,13810,3
217,13940,1
217,13963,1
217,14043,2
217,14074,2
217,14310,1
217,14386,1
217,14903,1
217,14973,1
217,15501,1
217,15598,1
217,15706,2
217,15760,1
217,15883,1
217,15885,1
217,16098,1
217,16173,2
217,16302,1
217,16667,3
217,16720,1
217,16745,2
217,16783,1
217,17517,3
217,17743,1
217,18246,1
217,18257,1
217,18268,2
217,18574,1
217,18588,1
217,18644,1
217,18731,1
217,18734,1
217,18735,1
217,19123,2
217,19149,3
217,19289,1
217,19424,1
217,19597,1
217,19611,1
217,19699,3
217,19832,1
217,19915,1
217,19947,1
217,20221,3
217,20268,1
217,20604,1
217,20849,1
217,21226,1
217,21237,1
217,21274,1
217,21429,1
217,21637,1
217,21679,1
217,21796,1
217,22199,1
217,22250,3
217,22483,1
217,22849,1
217,24295,1
217,24956,1
217,25459,1
217,25535,1
217,26373,2
217,26376,1
217,26456,1
217,26611,1
217,27007,1
217,27057,1
217,27078,1
217,27391,1
217,27565,1
217,27761,4
217,27762,1
217,30231,1
217,35616,1
217,37597,1
217,39458,1
217,39847,1
217,40169,1
217,40998,1
217,41028,2
217,42321,1
217,42396,1
217,42790,1
217,43094,1
217,43110,1
217,43532,1
217,44372,1
217,45682,1
217,45685,2
217,45753,1
217,45771,1
217,45885,1
217,46425,1
217,46642,1
217,46966,1
217,48641,1
217,50807,1
217,50850,1
217,52268,1
217,54942,1
217,339480,1
217,562900,1
217,697054,1
217,700146,1
223,237,1
223,295,1
223,299,1
223,318,1
223,487,1
223,559,1
223,562,1
223,628,2
223,630,2
223,636,1
223,664,1
223,685,1
223,770,1
223,797,1
223,832,1
223,911,1
223,942,1
223,1006,1
223,1048,1
223,1092,1
223,1207,1
223,1225,1
223,1230,1
223,1309,1
223,1314,2
223,1316,1
223,1361,1
223,1385,1
223,1391,1
223,1405,1
223,1408,1
223,1450,1
223,1455,1
223,1464,1
223,1486,1
223,1488,2
223,1489,1
223,1558,1
223,1571,2
223,1615,1
223,1617,1
223,1635,1
223,1722,2
223,1730,1
223,1762,2
223,1828,1
223,1835,1
223,1844,1
223,1847,2
223,1877,1
223,1881,1
223,1895,1
223,1967,1
223,2022,1
223,2036,1
223,2082,1
223,2123,2
223,3484,1
223,3528,1
223,3700,1
223,3718,1
223,3829,1
223,3941,1
223,3977,1
223,4001,2
223,4124,1
223,4175,1
223,7053,1
223,7059,1
223,7068,1
223,7108,1
223,7109,1
223,7239,1
223,7308,1
223,8006,1
223,8116,1
223,8153,1
223,8165,2
223,10566,1
223,10681,1
223,11135,1
223,12319,1
223,14043,1
223,14386,1
223,16173,1
223,17743,1
223,18268,1
223,18731,1
223,18734,1
223,18735,1
223,19149,1
223,20221,1
223,20604,1
223,21226,1
223,21274,1
223,21796,1
223,27007,1
223,27761,1
223,40998,1
223,45685,1
223,45753,1
223,46966,1
237,271,1
237,299,1
237,487,1
237,559,1
237,561,1
237,562,1
237,628,2
237,630,2
237,636,1
237,663,1
237,942,1
237,962,1
237,1006,1
237,1036,1
237,1225,1
237,1230,1
237,1314,2
237,1391,1
237,1405,1
237,1408,1
237,1486,1
237,1488,1
237,1555,1
237,1571,1
237,1615,1
237,1617,1
237,1661,1
237,1662,1
237,1762,2
237,1835,1
237,1844,1
237,1847,1
237,2022,2
237,2032,1
237,2082,1
237,2123,1
237,3484,1
237,3700,1
237,3718,1
237,3977,2
237,4001,3
237,4112,1
237,4175,1
237,7053,1
237,7063,1
237,7070,1
237,7109,1
237,7239,1
237,7240,1
237,7397,1
237,8016,1
237,8072,1
237,8165,1
237,11135,2
237,11800,1
237,14973,1
237,16745,1
237,17743,1
237,19149,1
237,20221,1
237,21226,1
237,26456,1
237,52268,1
245,267,1
245,326,1
245,332,1
245,375,1
245,559,1
245,628,1
245,630,1
245,664,1
245,718,1
245,728,1
245,770,1
245,911,1
245,941,2
245,964,1
245,971,1
245,986,1
245,1024,1
245,1048,1
245,1201,1
245,1236,1
245,1309,1
245,1314,1
245,1315,1
245,1316,1
245,1326,1
245,1361,1
245,1414,1
245,1443,1
245,1453,1
245,1488,1
245,1489,1
245,1490,1
245,1502,1
245,1531,1
245,1558,1
245,1571,1
245,1617,1
245,1635,1
245,1722,1
245,1730,1
245,1732,1
245,1762,1
245,1844,1
245,1847,1
245,1881,1
245,1957,1
245,2007,1
245,2026,1
245,2032,1
245,2112,1
245,3013,1
245,3307,1
245,3484,1
245,3505,1
245,3739,1
245,3941,1
245,4001,1
245,7053,1
245,7099,1
245,7239,1
245,7240,1
245,7323,1
245,8016,1
245,8033,1
245,8049,1
245,8109,1
245,10178,1
245,10565,1
245,10566,1
245,10681,1
245,11135,1
245,11247,1
245,11337,1
245,12319,1
245,13378,1
245,13712,1
245,14074,1
245,16173,1
245,16667,1
245,17517,1
245,18268,1
245,18644,1
245,19611,1
245,20849,1
245,21429,1
245,22199,1
245,25459,1
245,27078,1
245,27762,1
245,40169,1
245,42396,1
245,45682,1
245,45771,1
249,8074,1
252,310,1
252,334,1
252,373,1
252,375,2
252,380,1
252,405,2
252,456,1
252,559,1
252,628,2
252,630,2
252,793,1
252,826,1
252,843,1
252,859,1
252,941,1
252,944,1
252,948,1
252,1089,1
252,1136,1
252,1144,1
252,1163,1
252,1183,1
252,1195,1
252,1237,1
252,1243,2
252,1309,1
252,1314,1
252,1388,1
252,1391,1
252,1448,1
252,1488,2
252,1496,1
252,1558,1
252,1661,1
252,1668,1
252,1730,2
252,1762,1
252,1807,2
252,1813,1
252,1846,1
252,1852,2
252,1872,2
252,1884,1
252,1908,1
252,1932,2
252,1996,2
252,2022,1
252,2036,1
252,2058,1
252,2074,1
252,3364,1
252,3502,1
252,3718,1
252,3933,1
252,4001,1
252,7053,1
252,8090,1
252,8104,1
252,8116,1
252,8153,1
252,10565,2
252,10566,2
252,10759,1
252,12134,1
252,12319,2
252,13279,1
252,13477,3
252,13940,1
252,14074,1
252,14445,1
252,15501,1
252,16302,1
252,16783,1
252,17517,1
252,18588,1
252,19123,1
252,19597,1
252,19699,1
252,22000,1
252,22849,3
252,26611,1
252,35616,1
252,41532,1
252,44372,1
252,50807,1
252,50850,1
252,551402,1
262,332,3
262,559,1
262,621,1
262,911,1
262,953,1
262,971,1
262,986,1
262,1195,1
262,1207,2
262,1229,1
262,1309,1
262,1391,1
262,1453,3
262,1464,1
262,1502,1
262,1615,1
262,1634,1
262,1730,1
262,1762,3
262,1847,1
262,1945,2
262,1949,3
262,2008,1
262,2015,1
262,2112,1
262,4001,1
262,4205,1
262,4207,1
262,7042,1
262,7059,1
262,7317,1
262,7390,2
262,8116,1
262,8153,1
262,8165,1
262,10565,1
262,11800,1
262,12941,1
262,12944,1
262,12957,1
262,13243,1
262,13312,1
262,13378,1
262,15617,1
262,15752,1
262,19611,1
262,22072,1
262,27761,1
262,43532,1
262,46640,1
267,332,1
267,375,2
267,559,2
267,628,1
267,630,1
267,664,1
267,718,1
267,728,1
267,770,1
267,861,1
267,911,1
267,941,1
267,964,1
267,971,1
267,1024,1
267,1048,1
267,1086,1
267,1201,1
267,1229,1
267,1236,1
267,1309,1
267,1314,1
267,1316,1
267,1326,1
267,1361,1
267,1414,1
267,1443,1
267,1453,2
267,1488,1
267,1489,1
267,1531,2
267,1555,1
267,1558,1
267,1571,2
267,1617,2
267,1635,1
267,1722,1
267,1730,1
267,1762,2
267,1835,1
267,1844,1
267,1847,1
267,1957,1
267,2007,1
267,2026,1
267,2032,1
267,2112,1
267,3013,1
267,3307,1
267,3374,1
267,3484,1
267,3505,1
267,3590,1
267,3739,1
267,3941,1
267,4001,1
267,7053,1
267,7097,1
267,7099,1
267,7121,1
267,7239,1
267,7240,1
267,7288,1
267,7323,2
267,8016,1
267,8033,2
267,8109,1
267,8153,1
267,10178,1
267,10565,1
267,10566,1
267,11135,1
267,11247,1
267,11337,1
267,12319,1
267,13378,1
267,14043,1
267,14074,1
267,15849,1
267,16173,1
267,16667,2
267,17517,1
267,18268,1
267,18644,1
267,19611,1
267,20849,1
267,21429,1
267,22199,1
267,22865,1
267,25459,1
267,27078,2
267,27762,1
267,37916,1
267,40169,1
267,40408,1
267,42396,1
267,42415,1
267,42652,1
267,45682,1
267,45771,1
267,47517,1
268,318,2
268,743,1
268,1207,1
268,1209,1
268,1314,2
268,1653,1
268,1762,1
268,7069,1
268,7097,1
268,8012,1
268,8074,1
268,8075,1
268,8177,1
268,12319,1
268,12941,1
268,13243,1
268,21432,1
269,606,1
269,828,1
269,1634,1
269,3997,1
269,8087,1
269,17879,1
269,21629,1
269,22548,1
269,24295,1
271,279,1
271,299,1
271,332,1
271,375,1
271,561,1
271,628,1
271,630,3
271,634,1
271,636,1
271,663,1
271,911,1
271,962,1
271,1036,1
271,1096,1
271,1302,1
271,1309,1
271,1314,1
271,1488,2
271,1491,1
271,1496,1
271,1538,1
271,1555,1
271,1558,1
271,1617,2
271,1661,2
271,1662,1
271,1730,1
271,1762,2
271,1847,1
271,2014,1
271,2026,1
271,2032,2
271,3180,2
271,3484,1
271,3528,1
271,3802,1
271,3810,1
271,3977,1
271,4001,2
271,4112,1
271,4153,1
271,7042,1
271,7063,1
271,7070,1
271,7097,1
271,7239,1
271,7240,1
271,7397,1
271,8016,1
271,8072,1
271,8165,1
271,11135,1
271,11800,1
271,13612,1
271,14973,1
271,15501,1
271,16745,1
271,19123,1
271,26456,1
271,41028,1
271,52268,1
279,299,1
279,326,2
279,332,2
279,559,1
279,596,1
279,630,1
279,636,2
279,642,2
279,656,1
279,780,1
279,818,1
279,830,1
279,832,1
279,911,1
279,987,2
279,1079,2
279,1096,1
279,1274,1
279,1314,1
279,1316,2
279,1488,1
279,1558,1
279,1617,1
279,1634,1
279,1730,2
279,1762,1
279,1829,1
279,1847,2
279,1877,1
279,1967,1
279,3180,1
279,3321,1
279,3325,2
279,3484,1
279,3528,1
279,3638,1
279,3802,1
279,3810,1
279,4153,2
279,7042,2
279,7053,1
279,7097,1
279,7358,1
279,8075,1
279,8116,1
279,8153,2
279,8165,1
279,11701,1
279,12319,1
279,13972,1
279,15751,1
279,17724,1
279,17730,1
279,17743,1
279,21620,1
279,27761,1
279,37852,1
279,40396,1
279,52545,1
280,282,2
280,348,2
280,559,1
280,630,1
280,810,1
280,1316,1
280,1490,1
280,1881,1
280,3997,1
280,7042,1
280,7097,3
280,8049,1
280,8074,1
280,8153,1
280,13674,1
280,13675,1
280,26518,1
280,27057,1
280,700146,1
282,559,1
282,7097,1
282,8153,1
282,13674,1
282,13675,1
282,26518,1
282,700146,1
283,1144,1
283,1178,1
283,1309,1
283,1388,1
283,1488,1
283,1762,1
283,1840,1
283,2032,1
283,3364,1
283,3501,1
283,8160,1
283,10231,1
283,11372,1
283,12013,1
283,18946,1
283,21561,1
283,47457,1
295,318,1
295,628,1
295,630,2
295,636,1
295,664,1
295,685,1
295,770,1
295,797,1
295,832,1
295,911,1
295,1048,1
295,1092,1
295,1207,1
295,1309,1
295,1314,1
295,1316,1
295,1361,1
295,1385,1
295,1450,1
295,1455,1
295,1464,1
295,1488,1
295,1489,1
295,1558,1
295,1571,1
295,1617,1
295,1635,1
295,1722,1
295,1730,1
295,1762,1
295,1828,1
295,1847,1
295,1877,1
295,1881,1
295,1895,1
295,1967,1
295,2036,1
295,2123,1
295,3484,1
295,3528,1
295,3829,1
295,3941,1
295,4001,1
295,4124,1
295,7059,1
295,7068,1
295,7108,1
295,7239,1
295,7308,1
295,8006,1
295,8116,1
295,8153,1
295,8165,1
295,10566,1
295,10681,1
295,12319,2
295,13972,1
295,14043,1
295,14386,1
295,16173,1
295,18268,1
295,18731,1
295,18734,1
295,18735,1
295,20604,1
295,21274,1
295,21796,1
295,27007,1
295,27761,1
295,40998,1
295,45685,1
295,45753,1
295,46966,1
299,332,1
299,487,2
299,559,1
299,562,1
299,628,1
299,630,2
299,911,1
299,942,1
299,1006,1
299,1096,1
299,1225,1
299,1230,1
299,1314,1
299,1391,2
299,1405,1
299,1408,1
299,1486,1
299,1488,1
299,1571,1
299,1615,1
299,1617,1
299,1730,1
299,1762,2
299,1835,1
299,1844,2
299,1847,3
299,1895,1
299,1967,1
299,2022,1
299,2082,1
299,2123,1
299,3180,1
299,3356,1
299,3528,1
299,3700,1
299,3718,1
299,3802,1
299,3810,1
299,3838,1
299,3977,1
299,4001,1
299,4153,1
299,4175,1
299,7042,1
299,7053,1
299,7109,1
299,8090,1
299,8165,2
299,11135,1
299,13376,1
299,17743,1
299,19149,1
299,20221,1
299,21226,1
299,22250,1
299,26285,1
299,27761,1
299,41312,1
301,559,1
301,602,1
301,628,1
301,630,1
301,634,1
301,636,1
301,853,1
301,859,1
301,962,1
301,971,1
301,1171,1
301,1302,1
301,1408,1
301,1558,1
301,1617,1
301,1762,3
301,1789,1
301,2032,1
301,3716,1
301,8012,2
301,13378,1
