id,name_zh,name_en,index_year,cluster,dynasty_zh,bureau_type,bureau_zh,is_high_official,has_civil_exam,has_yin_privilege,has_recommendation,has_technical_exam,has_geo,x_coord,y_coord,addr_name_chn,bureau_astronomical,bureau_medical,bureau_hydraulic,bureau_military_industrial,bureau_construction,degree,clustering,eigenvector,betweenness,degree_z,clustering_z,eigenvector_z,betweenness_z,x_coord_z,y_coord_z,cluster_label,posting_count,sequenced_posting_count,firstyear_posting_count,lastyear_posting_count,category_posting_count,sequence_length,collapsed_sequence_length,career_sequence,collapsed_career_sequence,first_state,last_state,dominant_domain,dominant_category,technical_domain_postings,technical_domain_share,has_astronomical_posting,has_medical_posting,has_hydraulic_posting,has_military_industrial_posting,has_construction_posting,first_posting_year,last_posting_year,career_span_years,has_any_year,has_two_or_more_sequenced_postings,career_type,distance_to_career_type_medoid
61288,徐士芬,Xu Shifen,1791,cluster3_qing_after,清,works_general,工部,0,1,0,0,0,1,121.01234436,30.704219818,平湖,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,1.0976781269880709,-0.3057249226659903,Qing and after,11,10,7,0,0,11,3,category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > domain_construction > category_missing_category > category_missing_category > category_missing_category,category_missing_category > domain_construction > category_missing_category,category_missing_category,category_missing_category,other,missing_category,1,0.09090909090909091,0,0,0,0,1,1822.0,,,1,1,career_type_2,0.0
61316,徐會灃,Xu Huifeng,1837,cluster3_qing_after,清,works_general,工部,0,1,0,0,0,1,119.40398407,35.993354797,諸城,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.7384403060627176,1.182091428651619,Qing and after,13,13,6,0,0,13,3,category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > domain_construction > category_missing_category > category_missing_category,category_missing_category > domain_construction > category_missing_category,category_missing_category,category_missing_category,other,missing_category,1,0.07692307692307693,0,0,0,0,1,1873.0,,,1,1,career_type_2,0.0
61323,陳本忠,Chen Benzhong,1728,cluster3_qing_after,清,works_general,工部,0,1,0,0,0,1,116.22367859,40.222099304,昌平州,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.0280982156644499,2.371623412244264,Qing and after,6,6,2,0,0,6,2,category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > domain_construction,category_missing_category > domain_construction,category_missing_category,domain_construction,other,missing_category,1,0.16666666666666666,0,0,0,0,1,1780.0,,,1,1,career_type_2,1.0
61357,汪喬年,Wang Qiaonian,1579,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,118.738399,29.480773,遂安,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.589777514725553,-0.6498765066234957,Yuan and Ming,21,20,7,2,0,21,7,category_missing_category > domain_construction > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > domain_military_industrial > category_missing_category > category_missing_category > domain_military_industrial > category_missing_category > category_missing_category > category_missing_category > category_missing_category,category_missing_category > domain_construction > category_missing_category > domain_military_industrial > category_missing_category > domain_military_industrial > category_missing_category,category_missing_category,category_missing_category,other,missing_category,3,0.14285714285714285,0,0,0,1,1,1622.0,1642.0,20.0,1,1,career_type_2,4.0
61375,徐樹銘,Xu Shuming,1824,cluster3_qing_after,清,works_general,工部,0,1,0,0,0,1,112.97813416,28.198198318,長沙,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-0.6968154221558578,-1.0106605651211606,Qing and after,17,17,8,0,0,17,4,category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > domain_construction > category_missing_category > category_missing_category > category_missing_category > category_missing_category > domain_hydraulic,category_missing_category > domain_construction > category_missing_category > domain_hydraulic,category_missing_category,domain_hydraulic,other,missing_category,2,0.11764705882352941,0,0,1,0,1,1851.0,,,1,1,career_type_2,1.0
61415,沙濟富察烏拉喜崇阿,Shajifucha Wulaxichonga,1829,cluster3_qing_after,清,works_general,工部,0,1,0,0,0,0,,,,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-3.174087617753835e-15,-1.9987334503111837e-15,Qing and after,10,10,0,0,0,10,2,domain_construction > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category,domain_construction > category_missing_category,domain_construction,category_missing_category,other,missing_category,1,0.1,0,0,0,0,1,,,,0,1,career_type_1,1.0
61426,蘇完呢瓜爾佳符珍,Suwanneguaerjia Fuzhen,1846,cluster3_qing_after,清,military_industrial,军器/制造,0,0,0,0,0,0,,,,0,0,0,1,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-3.174087617753835e-15,-1.9987334503111837e-15,Qing and after,22,22,0,0,0,22,2,category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > domain_military_industrial,category_missing_category > domain_military_industrial,category_missing_category,domain_military_industrial,other,missing_category,1,0.045454545454545456,0,0,0,1,0,,,,0,1,career_type_1,2.0
61433,伍彌忒倭什訥,Wumite Woshenne,1803,cluster3_qing_after,清,works_general,工部,0,0,1,0,0,0,,,,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-3.174087617753835e-15,-1.9987334503111837e-15,Qing and after,18,18,0,0,0,18,3,category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > domain_construction > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category,category_missing_category > domain_construction > category_missing_category,category_missing_category,category_missing_category,other,missing_category,1,0.05555555555555555,0,0,0,0,1,,,,0,1,career_type_2,0.0
61525,陸以莊,Lu Yizhuang,1764,cluster3_qing_after,清,works_general,工部,0,1,0,0,0,1,120.25893402,30.161487579,蕭山,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.929398985500294,-0.4583937244223191,Qing and after,15,15,8,0,0,15,5,category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > domain_construction > category_missing_category > domain_construction > category_missing_category > category_missing_category > category_missing_category,category_missing_category > domain_construction > category_missing_category > domain_construction > category_missing_category,category_missing_category,category_missing_category,other,missing_category,2,0.13333333333333333,0,0,0,0,1,1800.0,,,1,1,career_type_2,2.0
61530,四格,Sige,1713,cluster3_qing_after,清,hydraulic,水利/河道,0,0,0,0,0,0,,,,0,0,1,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,-3.174087617753835e-15,-1.9987334503111837e-15,Qing and after,6,6,0,0,0,6,3,category_missing_category > category_missing_category > category_missing_category > category_missing_category > domain_hydraulic > category_missing_category,category_missing_category > domain_hydraulic > category_missing_category,category_missing_category,category_missing_category,other,missing_category,1,0.16666666666666666,0,0,1,0,0,,,,0,1,career_type_2,1.0
61573,陳道亨,Chen Daoheng,1563,cluster2_yuan_ming,明,works_general,工部,0,1,0,0,0,1,115.89772,28.674896,新建,0,0,0,0,0,1,0.0,1.825017751059039e-11,0.0,0.0895713085213861,-0.178123192418193,-0.2113508120609672,-0.107944576878429,-0.0447067735606326,-0.876567068031227,Yuan and Ming,30,29,11,7,1,30,6,category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > domain_construction > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > domain_construction > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_unknown_category,category_missing_category > domain_construction > category_missing_category > domain_construction > category_missing_category > category_unknown_category,category_missing_category,category_unknown_category,other,missing_category,2,0.06666666666666667,0,0,0,0,1,1608.0,1625.0,17.0,1,1,career_type_2,3.0
61632,吳傑,Wu Jie,1783,cluster3_qing_after,清,works_general,工部,0,1,0,0,0,1,120.57826233,30.004514694,會稽,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,1.0007230581955835,-0.5025496829947078,Qing and after,12,12,5,0,0,12,3,category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > domain_construction > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category > category_missing_category,category_missing_category > domain_construction > category_missing_category,category_missing_category,category_missing_category,other,missing_category,1,0.08333333333333333,0,0,0,0,1,1819.0,,,1,1,career_type_2,0.0
61782,徐鏞,Xu Yong,1779,cluster3_qing_after,清,works_general,工部,0,1,0,0,0,1,116.93860626,31.052280426,桐城,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.1877820003779104,-0.2078166132944155,Qing and after,2,2,1,0,0,2,2,category_missing_category > domain_construction,category_missing_category > domain_construction,category_missing_category,domain_construction,other,missing_category,1,0.5,0,0,0,0,1,1816.0,,,1,1,career_type_2,1.0
61826,鄒夢臯,Zou Menggao,1730,cluster3_qing_after,清,works_general,工部,0,1,0,0,0,1,120.29766846,31.574613571,無錫,0,0,0,0,0,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,0.9380505767556112,-0.0608860098872996,Qing and after,5,5,1,0,0,5,3,category_missing_category > domain_construction > category_missing_category > category_missing_category > category_missing_category,category_missing_category > domain_construction > category_missing_category,category_missing_category,category_missing_category,other,missing_category,1,0.2,0,0,0,0,1,1765.0,,,1,1,career_type_2,0.0
61889,吳艾生,Wu Aisheng,1811,cluster3_qing_after,清,construction,将作/营缮,0,1,0,0,0,1,120.618622,31.31271,吳縣,0,0,0,0,1,0,0.0,1.3975995756472909e-33,0.0,-0.2777070288293577,-0.178123192418193,-0.2113508130933243,-0.107944576878429,1.0097376552322137,-0.1345586268557452,Qing and after,9,9,0,0,0,9,5,category_missing_category > category_missing_category > domain_hydraulic > category_missing_category > domain_hydraulic > category_missing_category > category_missing_category > category_missing_category > category_missing_category,category_missing_category > domain_hydraulic > category_missing_category > domain_hydraulic > category_missing_category,category_missing_category,category_missing_category,other,missing_category,2,0.2222222222222222,0,0,1,0,0,,,,0,1,career_type_2,3.0
